Id,Name,Country,City,Latitude,Longitude,Address
1881200000000.0,Hotel Cafe Royal,GB,London,51.5100916,-0.1359431,"68 Regent Street, London, W1B 0DD, United Kingdom, London, England W1B 0DD, GBR"
1898380000000.0,The Chesterfield Mayfair,GB,London,51.5076899,-0.1471358,"34 Charles Street, London, W1J 5, United Kingdom, London, England W1J 5, GBR"
2010040000000.0,The London EDITION,GB,London,51.5167472,-0.135965,"12 Berners Place, London, W1T 3NP, United Kingdom, London, England W1T 3NP, GBR"
2018630000000.0,Georgian House Hotel,GB,London,51.490724,-0.143868,"37 St George's Drive, London, SW1V 4, United Kingdom, London, England SW1V 4, GBR"
2035810000000.0,Rosewood London,GB,London,51.5173303,-0.1180966,"WC1V 7EN, London, England, United Kingdom, London, England WC1V 7EN, GBR"
2104530000000.0,Thistle Hyde Park,GB,London,51.5112451,-0.1808938,"90-92 Lancaster Gate, London, W2 3, United Kingdom, London, England W2 3, GBR"
2121710000000.0,Hilton London Green Park,GB,London,51.5064534,-0.1456146,"W1J 7BN, London, England, United Kingdom, London, England W1J 7BN, GBR"
2156070000000.0,88 Studios,GB,London,51.4992789,-0.2090733,"86 Holland Road, London, W14 8BN, United Kingdom, London, England W14 8BN, GBR"
2181840000000.0,Grange Rochester Hotel,GB,London,51.4942654,-0.1366026,"69 Vincent Square, London, SW1P 1, United Kingdom, London, England SW1P 1, GBR"
2233380000000.0,ME London by Melia,GB,London,51.511879,-0.118552,"336-337 Strand, London, WC2R 1, United Kingdom, London, England WC2R 1, GBR"
2267740000000.0,Club Quarters Hotel St Paul s,GB,London,51.5139298,-0.101126,"EC4M 7DR, London, England, United Kingdom, London, England EC4M 7DR, GBR"
2267740000000.0,Club Quarters Hotel Gracechurch,GB,London,51.5127964,-0.0847973,"1 Corbet Court, London, EC3V 0DR, United Kingdom, London, England EC3V 0DR, GBR"
2267740000000.0,Ten Manchester Street Hotel,GB,London,51.5188,-0.153839,"10 Manchester Street, London, W1U 4DG, United Kingdom, London, England W1U 4DG, GBR"
2293510000000.0,The Kensington Hotel,GB,London,51.4925478,-0.1780611,"109-113 Queen's Gate, London, SW7 3, United Kingdom, London, England SW7 3, GBR"
2302100000000.0,Park International Hotel,GB,London,51.4945144,-0.1866172,"117 Cromwell Road, London, SW7 4DS, United Kingdom, London, England SW7 4DS, GBR"
2327870000000.0,The Connaught,GB,London,51.5101556,-0.1496314,"10 Mount Street, London, W1K 2, United Kingdom, London, England W1K 2, GBR"
2345050000000.0,The Chelsea Harbour Hotel,GB,London,51.4756558,-0.1813888,"Battersea Church Road, London, SW10 0, United Kingdom, London, England SW10 0, GBR"
2370820000000.0,The Academy,GB,London,51.5205441,-0.1308091,"21 Gower Street, London, WC1E 6, United Kingdom, London, England WC1E 6, GBR"
2379410000000.0,Holiday Inn London Bloomsbury,GB,London,51.5241248,-0.1258066,"54 Herbrand Street, London, WC1N 1HD, United Kingdom, London, England WC1N 1HD, GBR"
2388000000000.0,Lansbury Heritage Hotel,GB,London,51.5090985,-0.0157302,"117 Poplar High Street, London, E14 0AE, United Kingdom, London, England E14 0AE, GBR"
2396590000000.0,DoubleTree by Hilton Hotel London Marble Arch,GB,London,51.514573,-0.15666,"W1H 7BY, London, England, United Kingdom, London, England W1H 7BY, GBR"
2396590000000.0,Amba Hotel Charing Cross,GB,London,51.508236,-0.1261963,"455 Strand, London, WC2N 4, United Kingdom, London, England WC2N 4, GBR"
2413770000000.0,Hilton London Angel Islington,GB,London,51.5360906,-0.1048176,"17 Barford Street, London, N1 0QB, United Kingdom, London, England N1 0QB, GBR"
2422360000000.0,Shepherd s Bush Boutique Hotel,GB,London,51.5054544,-0.2262216,"202 Uxbridge Road, London, W12 7JP, United Kingdom, London, England W12 7JP, GBR"
